y0_pred_v,y1_pred_v,y2_pred_v,y3_pred_v,y4_pred_v,y5_pred_v,y6_pred_v,y7_pred_v,y8_pred_v,y9_pred_v,y10_pred_v,y11_pred_v,y12_pred_v,y13_pred_v,y14_pred_v,y15_pred_v
1.6777296,1.6755061,1.6767647,1.6724815,2.8166761,2.8285708,2.826932,2.8207262,1.7724221,1.7648084,1.7721152,1.7721794,0.47218174,0.46864092,0.46759668,0.46338588
1.6773124,1.6736724,1.6750937,1.668797,2.8184767,2.8336592,2.8311305,2.8244562,1.7772408,1.7702627,1.7766907,1.7772913,0.47324935,0.4700803,0.46958715,0.4641146
1.6793032,1.6767876,1.6772566,1.6731193,2.8125172,2.8257303,2.8232312,2.8180556,1.771776,1.7634776,1.7716565,1.7710135,0.4706729,0.46811473,0.46598196,0.46272448
1.6776663,1.6743431,1.6747558,1.669632,2.8135986,2.8282652,2.8264704,2.8202105,1.7746091,1.7667005,1.7738967,1.7744086,0.47185206,0.4702642,0.4683413,0.46354878
1.6792527,1.6756768,1.6770346,1.6713927,2.8256469,2.840899,2.838355,2.8316813,1.7809446,1.774344,1.78047,1.7803466,0.47407204,0.47056225,0.47012112,0.46518397
1.6783847,1.6763175,1.6768887,1.6709428,2.8121252,2.8251424,2.8234653,2.8164666,1.7671378,1.7604806,1.7678095,1.7680936,0.4717698,0.46767682,0.46656847,0.46344715
1.677012,1.6732594,1.6741462,1.6665483,2.821055,2.8370924,2.8354955,2.826931,1.7783371,1.7727273,1.7784349,1.7802575,0.4743898,0.47242066,0.47165507,0.46584392
1.6820922,1.68009,1.6818647,1.6760297,2.8164396,2.8285885,2.8275146,2.8200734,1.7697783,1.7618665,1.77007,1.7709136,0.47267467,0.46817058,0.46736145,0.4628566
1.683362,1.6811944,1.6819918,1.6773465,2.8218565,2.8348098,2.8328047,2.8263266,1.776658,1.7678504,1.7763765,1.7765462,0.4730551,0.46894693,0.4677348,0.4635103
1.6815134,1.67766,1.6788499,1.6723871,2.8247828,2.8408995,2.8384967,2.8312943,1.7812344,1.773683,1.7804123,1.7811637,0.47434318,0.47142875,0.4705181,0.4647354
1.6807387,1.6782804,1.6787672,1.6734419,2.8194933,2.8332877,2.8312664,2.8247588,1.7722644,1.7652307,1.7725743,1.7722814,0.47279274,0.4689004,0.46745855,0.464476
1.6814085,1.6787164,1.6797976,1.6752806,2.8241053,2.837741,2.8356972,2.829274,1.7776421,1.7695477,1.7771325,1.7766645,0.47352055,0.46953413,0.46848953,0.46431231
1.6812909,1.6784151,1.6792703,1.6747706,2.8238358,2.837525,2.835155,2.8292081,1.7761375,1.7685988,1.7758197,1.7752023,0.4732824,0.4694933,0.46801347,0.46462613
1.6819103,1.6782529,1.6790597,1.6732705,2.8224688,2.8382225,2.8361173,2.8292222,1.7797844,1.7715769,1.7788872,1.7793863,0.47358602,0.47122753,0.46969694,0.4643296
1.6832261,1.680838,1.6825273,1.6770275,2.8217216,2.8346782,2.8332005,2.8259666,1.7743677,1.7658195,1.7741748,1.7747099,0.4735012,0.46931842,0.46833423,0.46367115
1.6845744,1.6813303,1.6825716,1.6761539,2.82344,2.8386269,2.836545,2.8289084,1.7803711,1.7712361,1.7799085,1.7809439,0.47433162,0.47050768,0.46970803,0.46351987
1.681577,1.6784109,1.6795483,1.6747925,2.8274322,2.8421092,2.8396435,2.8332329,1.7814082,1.7733111,1.7809016,1.780015,0.47426873,0.47025323,0.46936715,0.4649447
1.6840386,1.6812027,1.681865,1.677311,2.8224406,2.8367648,2.8343458,2.8281224,1.778411,1.7695054,1.7779859,1.7774155,0.47287583,0.4692007,0.46777076,0.46353626
1.6842676,1.681421,1.6817822,1.6772015,2.8198204,2.8341942,2.8319306,2.8267052,1.7754289,1.7665982,1.7754904,1.774498,0.4717226,0.4697106,0.46678185,0.46391362
1.6883925,1.6863108,1.6880939,1.6818826,2.8231282,2.8353682,2.8346987,2.8271472,1.7723347,1.7651737,1.7733796,1.7739577,0.4729938,0.46790254,0.4673701,0.463297
1.6870245,1.684912,1.6861427,1.6805475,2.8251128,2.8385854,2.8368993,2.8295858,1.7764944,1.7675676,1.7764691,1.7772822,0.4741016,0.46926442,0.46832436,0.46369332
1.6876314,1.685158,1.6874089,1.6800213,2.8195453,2.832388,2.832286,2.822613,1.7709893,1.7625315,1.7717489,1.7735982,0.47395402,0.46879572,0.46842754,0.4628333
1.6851025,1.6819851,1.6830564,1.677469,2.829513,2.8448577,2.8426018,2.8353004,1.7832882,1.7742882,1.7826724,1.7824686,0.47494107,0.47080454,0.46994847,0.4646453
1.6839811,1.680629,1.6824198,1.6754034,2.8328,2.848352,2.846889,2.838588,1.7852051,1.776763,1.7848463,1.785629,0.47627938,0.47255126,0.47194943,0.4658716
1.6888752,1.686375,1.687499,1.6809108,2.8249145,2.8382525,2.8373299,2.8298326,1.7732528,1.7665838,1.7744803,1.7748137,0.4731809,0.4686029,0.46782374,0.4643835
1.6888094,1.6863075,1.6882057,1.6809568,2.8228679,2.8357759,2.8353157,2.8268762,1.771855,1.7648321,1.7729789,1.7740839,0.473329,0.46852356,0.46800917,0.46357262
1.693676,1.6914644,1.6925709,1.686542,2.8290243,2.84204,2.8409352,2.8343647,1.7761103,1.7687846,1.7775381,1.7778268,0.47303128,0.46836513,0.46720353,0.46410763
1.6892316,1.686614,1.6876218,1.6813383,2.8273902,2.8410735,2.8398724,2.832689,1.775241,1.7683386,1.7762064,1.7763543,0.4735921,0.4690649,0.4681918,0.46479315
1.6825298,1.6790743,1.6808076,1.674906,2.8269048,2.8420315,2.8402662,2.8327277,1.780386,1.7714559,1.7797803,1.7798202,0.47501746,0.4710783,0.46999824,0.46492004
1.6880431,1.685311,1.6869326,1.680654,2.8285341,2.8422642,2.8408642,2.8335817,1.7771856,1.7694099,1.7774405,1.7777174,0.47416615,0.46960634,0.4688496,0.46455458
1.6846496,1.681062,1.6826181,1.6766396,2.8334994,2.8494997,2.8473763,2.8399403,1.785496,1.776936,1.7847663,1.7844665,0.47588965,0.47184804,0.471083,0.4657253
1.6891519,1.6862125,1.6869063,1.6817577,2.8280034,2.8427477,2.8406491,2.834975,1.779336,1.770431,1.7795035,1.7787938,0.47319716,0.47017804,0.46783417,0.4646268
1.6880622,1.6847463,1.6855292,1.680476,2.8274775,2.843165,2.8407378,2.8342366,1.7822458,1.7725532,1.7816368,1.7811298,0.47383404,0.47048283,0.4686981,0.4640386
1.6869798,1.6829674,1.6846097,1.6778505,2.8368626,2.8539042,2.8515954,2.8435972,1.787944,1.779685,1.787273,1.7874649,0.47660834,0.47270155,0.47222006,0.46605518
1.6925442,1.690166,1.6915715,1.6849983,2.8304305,2.844924,2.8433294,2.8352978,1.7801384,1.7701776,1.7802837,1.7813556,0.47519654,0.46988997,0.46890587,0.46399236
1.6889532,1.6853441,1.6867025,1.6796656,2.8251686,2.8419452,2.8402286,2.831925,1.7819866,1.7718638,1.7816082,1.7824934,0.47456175,0.47152615,0.4698372,0.4631918
1.6880672,1.6847243,1.6860011,1.6807153,2.8358808,2.8515368,2.8492799,2.8421881,1.7866684,1.7771657,1.785787,1.7851996,0.47590494,0.47148687,0.47058266,0.4654994
1.6853333,1.6818209,1.6837294,1.6777368,2.831985,2.8474717,2.8455381,2.8379643,1.7840432,1.7743686,1.78331,1.7831488,0.47590357,0.4716263,0.4706246,0.4652892
1.6871316,1.6838807,1.6857224,1.6783137,2.8345108,2.8499813,2.8495622,2.8398163,1.7863253,1.7767416,1.7854972,1.7872477,0.4772027,0.47320938,0.4726862,0.46588266
1.6888623,1.6847601,1.6860852,1.6787028,2.8271236,2.8449745,2.8436384,2.8349984,1.7838401,1.7742693,1.7827615,1.7848611,0.47550476,0.47317404,0.47105223,0.4635084
1.6929216,1.6902238,1.6921637,1.6847444,2.828886,2.8422437,2.8419747,2.8332868,1.7754697,1.7681713,1.7766168,1.7776589,0.47417003,0.4692039,0.46874142,0.46413392
1.6894643,1.6854584,1.6869192,1.6796575,2.8318105,2.849135,2.8470626,2.8386495,1.7857331,1.7763323,1.7849084,1.7858024,0.47574282,0.4723764,0.47136045,0.4644078
1.6926706,1.6900753,1.6916959,1.6854417,2.8323321,2.8469162,2.8453903,2.8381703,1.7802838,1.7715282,1.7804438,1.7806144,0.47462273,0.4698093,0.46869886,0.4644884
1.6889738,1.685199,1.6858313,1.6810367,2.8301687,2.8465242,2.84414,2.8379962,1.783654,1.7737701,1.7829758,1.7817683,0.47401777,0.4717173,0.4689839,0.4651239
1.6950871,1.6926291,1.6938791,1.6873631,2.830863,2.845518,2.8440309,2.8372319,1.7799627,1.7707583,1.7809919,1.7806385,0.4736063,0.4694901,0.46751034,0.4641015
1.6877689,1.684138,1.6850381,1.6793661,2.8334017,2.8496213,2.8472157,2.8402183,1.7824556,1.7739177,1.7821221,1.7813754,0.47541124,0.47166708,0.46991077,0.46605992
1.6868697,1.683206,1.6849344,1.6789248,2.8342981,2.8502822,2.8481603,2.840748,1.7847112,1.7752588,1.7838236,1.7835796,0.47602636,0.4719019,0.47070688,0.46570235
1.6890837,1.6859633,1.6884832,1.6808243,2.8274283,2.84231,2.841692,2.8318806,1.7777579,1.7680157,1.7774992,1.7790496,0.47567606,0.47097906,0.4702149,0.46421248
1.6942168,1.6914542,1.6925819,1.6862533,2.8319912,2.8472743,2.8453393,2.8379848,1.7831687,1.772198,1.7829825,1.7836785,0.47508428,0.47047305,0.46884006,0.4637643
1.695698,1.6926551,1.6955731,1.6866624,2.826542,2.840623,2.8409834,2.8299198,1.7745289,1.7658112,1.7758056,1.7777607,0.47505188,0.46921933,0.46922925,0.46302122
1.6938548,1.6903992,1.6916845,1.6857593,2.8380823,2.8538918,2.8517056,2.8453474,1.7849761,1.7757556,1.7848437,1.784225,0.47530532,0.47132796,0.46958625,0.46574372
1.70149,1.6986725,1.7008946,1.693073,2.8382473,2.8524728,2.852079,2.84327,1.7815477,1.7732284,1.7830217,1.7837269,0.47536486,0.469392,0.46912372,0.46433586
1.7021092,1.6991553,1.7010424,1.6935916,2.8400311,2.854546,2.8538103,2.845661,1.7826741,1.774511,1.7841892,1.7846708,0.4753146,0.4696872,0.4690662,0.46485025
1.6929861,1.6886911,1.6898158,1.6833751,2.8415637,2.859963,2.8577232,2.8495953,1.7911254,1.7815446,1.7898998,1.7897131,0.4769762,0.4737444,0.4721797,0.46632677
1.6951731,1.6913693,1.6925287,1.6867001,2.8342576,2.8513317,2.849288,2.8428109,1.7864621,1.7754654,1.7860817,1.7849879,0.47453412,0.47206914,0.46912068,0.4647167
1.6931947,1.6891086,1.6899278,1.6842904,2.8373547,2.8551931,2.8531957,2.8457415,1.7885065,1.7783118,1.787352,1.7868168,0.47576487,0.47315097,0.4707026,0.46572566
1.6959456,1.6930127,1.6944788,1.6857498,2.831286,2.847259,2.8465943,2.8367789,1.7783762,1.7701111,1.7800137,1.7804556,0.47493792,0.4703164,0.46933138,0.46482155
1.6997039,1.6966293,1.6987345,1.6914415,2.8406863,2.8559437,2.8549886,2.8467326,1.7845147,1.7755084,1.7850386,1.7853799,0.4760083,0.47060543,0.46990758,0.46513206
1.6926517,1.6891258,1.6914363,1.6839845,2.8378677,2.8542657,2.853253,2.8434422,1.7867992,1.7754936,1.7857304,1.7871335,0.4777395,0.47306287,0.47212267,0.46565968
1.7024672,1.699256,1.7013142,1.6937492,2.8423834,2.857222,2.8565536,2.8481624,1.7842342,1.7759607,1.785498,1.7857788,0.4758482,0.47027394,0.4697916,0.46528953
1.6926887,1.6887069,1.6902664,1.6832201,2.840045,2.8574114,2.8553972,2.8474205,1.78659,1.7770472,1.7861508,1.7856357,0.47682893,0.47296396,0.4713136,0.46660537
1.6971247,1.6938509,1.6960576,1.6885552,2.8420844,2.8584647,2.857192,2.8479302,1.7883085,1.7770473,1.7875359,1.7885661,0.47788164,0.47258085,0.47174466,0.46563724
1.6982477,1.6949818,1.6975324,1.6892734,2.8388815,2.8547268,2.8541079,2.8438716,1.7848792,1.7737894,1.784607,1.786541,0.4778093,0.47196585,0.47142866,0.46479875
1.6948955,1.6902515,1.6913974,1.6850748,2.847865,2.8669033,2.8644834,2.856425,1.794552,1.7848712,1.7931333,1.7923331,0.47800022,0.4745385,0.4730333,0.46757185
1.6953753,1.6917975,1.693342,1.6847723,2.833953,2.8511038,2.8501172,2.8403513,1.7817763,1.7723846,1.7823865,1.7827063,0.47587562,0.47167152,0.47032797,0.46535754
1.7023553,1.69895,1.7004735,1.6933868,2.8438058,2.8595738,2.858426,2.8508403,1.786057,1.7773123,1.7871495,1.7868674,0.47588167,0.471053,0.46977127,0.46608698
1.7009404,1.6974516,1.6986213,1.6919615,2.8453355,2.8617024,2.8601604,2.8529372,1.7884327,1.7791617,1.7889515,1.7884378,0.47623876,0.4719426,0.470249,0.4665683
1.6965277,1.6914952,1.6934035,1.6850975,2.850037,2.870185,2.867854,2.8585355,1.7966412,1.7871643,1.7951856,1.7960007,0.47929254,0.47568667,0.47476017,0.46720058
1.6983945,1.6946907,1.6965358,1.6896586,2.8479362,2.8650389,2.863349,2.8546674,1.7939569,1.7824504,1.7926255,1.7929585,0.47837278,0.47347662,0.47253183,0.46642476
1.6951536,1.6904736,1.6919386,1.6855414,2.848477,2.8672733,2.8647456,2.856831,1.7940514,1.7836761,1.7925876,1.7917309,0.47838652,0.47452918,0.47279012,0.4676668
1.696446,1.6925011,1.6944022,1.6860402,2.8412418,2.8589888,2.8576684,2.8484933,1.7867007,1.7770418,1.786911,1.7866812,0.47706234,0.47308987,0.47158194,0.4664627
1.704473,1.7010481,1.7018843,1.6951482,2.8475504,2.864296,2.862875,2.8555717,1.7901634,1.7805297,1.7911454,1.7903581,0.47612524,0.4722536,0.4701553,0.46673235
1.7008255,1.6968719,1.6986699,1.691546,2.850533,2.8683157,2.8667192,2.857787,1.7958165,1.7840793,1.7943493,1.79495,0.47888803,0.47393754,0.47307152,0.46647006
1.6996412,1.6949267,1.696676,1.688916,2.8518066,2.871632,2.8696017,2.8603244,1.7974538,1.7868435,1.795896,1.7961471,0.47920245,0.4751444,0.4741785,0.46706194
1.7001282,1.6952627,1.6970859,1.6891356,2.84976,2.8698025,2.8679676,2.8585474,1.796573,1.7858632,1.7950753,1.7956712,0.47890562,0.4753112,0.47398144,0.46656445
1.7040889,1.7004452,1.703398,1.6940033,2.843041,2.8593683,2.8594956,2.8477428,1.7864839,1.7754048,1.7868034,1.7891068,0.47851413,0.4722041,0.47202018,0.464795
